ID;hist_plan;data;grupa;podgrupa;sprzet;klient;region;ilosc;cena_hurt;obrot
307;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;;Zachod;40;287;9524,40
308;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;10;287;2353,70
309;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;94;287;21047,50
310;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;30;287;7389,34
311;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;22;287;4552,50
312;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;19;287;4596,21
313;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;34;287;8067,24
314;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;550;287;116970,42
315;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;274;287;64635,26
316;hist;012004;FS;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;39;287;9596,19
317;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;;Others;3;253;339,92
318;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;;Polnoc;51;253;11041,50
319;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;43;253;9423,59
320;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;;Sieci;32;253;6862,90
321;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;;Zachod;72;253;15131,60
322;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;AVANS;Poludnie;40;253;8628,00
323;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;AVANS;Wschod;89;253;18764,75
324;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;AVANS;Zachod;22;253;4954,90
325;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;G7;Polnoc;11;253;2149,50
326;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;20;253;4313,65
327;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;G7;Sieci;48;253;9943,44
328;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;MEDIA MARKT;Sieci;7;253;1443,19
329;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;NEONET;Zachod;195;253;41846,90
330;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Wschod;60;253;13037,60
331;hist;012004;FS;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Zachod;32;253;7458,20
332;hist;012004;FS;pralki;pralki front;;Others;41;979;20770,98
333;hist;012004;FS;pralki;pralki front;;Polnoc;471;979;386042,79
334;hist;012004;FS;pralki;pralki front;;Poludnie;807;979;669490,83
335;hist;012004;FS;pralki;pralki front;;Sieci;828;979;656806,38
336;hist;012004;FS;pralki;pralki front;;Wschod;44;979;36940,58
337;hist;012004;FS;pralki;pralki front;;Zachod;232;979;193067,40
338;hist;012004;FS;pralki;pralki front;AVANS;Poludnie;427;979;364329,95
339;hist;012004;FS;pralki;pralki front;AVANS;Wschod;492;979;393167,04
340;hist;012004;FS;pralki;pralki front;AVANS;Zachod;385;979;297335,72
341;hist;012004;FS;pralki;pralki front;G7;Polnoc;90;979;72720,48
342;hist;012004;FS;pralki;pralki front;G7;Poludnie;718;979;584825,94
343;hist;012004;FS;pralki;pralki front;G7;Sieci;425;979;294354,29
344;hist;012004;FS;pralki;pralki front;MEDIA MARKT;Sieci;462;979;374573,00
345;hist;012004;FS;pralki;pralki front;NEONET;Zachod;1054;979;883171,47
346;hist;012004;FS;pralki;pralki front;PARTNER;Wschod;64;979;57984,05
347;hist;012004;FS;pralki;pralki front;PARTNER;Zachod;335;979;307479,71
348;hist;012004;FS;sprzet grzejny;kuchnie;;Meblarze;26;951;16125,97
349;hist;012004;FS;sprzet grzejny;kuchnie;;Others;22;951;10150,28
350;hist;012004;FS;sprzet grzejny;kuchnie;;Polnoc;2658;951;2009802,64
351;hist;012004;FS;sprzet grzejny;kuchnie;;Poludnie;1738;951;1327028,53
352;hist;012004;FS;sprzet grzejny;kuchnie;;Sieci;1870;951;1338724,00
353;hist;012004;FS;sprzet grzejny;kuchnie;;Wschod;281;951;223951,74
354;hist;012004;FS;sprzet grzejny;kuchnie;;Zachod;487;951;445650,69
355;hist;012004;FS;sprzet grzejny;kuchnie;AVANS;Wschod;1944;951;1587939,17
356;hist;012004;FS;sprzet grzejny;kuchnie;AVANS;Zachod;1856;951;1524235,60
357;hist;012004;FS;sprzet grzejny;kuchnie;BRW-SA;Meblarze;41;951;29899,15
358;hist;012004;FS;sprzet grzejny;kuchnie;G7;Polnoc;484;951;386524,90
359;hist;012004;FS;sprzet grzejny;kuchnie;G7;Poludnie;1102;951;951727,87
360;hist;012004;FS;sprzet grzejny;kuchnie;G7;Sieci;656;951;528990,46
361;hist;012004;FS;sprzet grzejny;kuchnie;MEDIA MARKT;Sieci;333;951;297383,10
362;hist;012004;FS;sprzet grzejny;kuchnie;NEONET;Zachod;2167;951;1672263,47
363;hist;012004;FS;sprzet grzejny;kuchnie;PARTNER;Wschod;482;951;351475,37
364;hist;012004;FS;sprzet grzejny;kuchnie;PARTNER;Zachod;1969;951;1615893,96
365;hist;012004;FS;zmywarki;zmywarki 45;;Meblarze;2;1474;1975,96
366;hist;012004;FS;zmywarki;zmywarki 60;;Others;1;1034;1,00
367;hist;012004;FS;zmywarki;zmywarki 60;;Polnoc;1;1034;718,72
368;hist;022004;BI;chlodnictwo;chlodziarki;;Meblarze;41;929;29913,78
369;hist;022004;BI;chlodnictwo;chlodziarki;;Others;1;929;303,60
370;hist;022004;BI;chlodnictwo;chlodziarki;;Polnoc;35;929;29810,71
371;hist;022004;BI;chlodnictwo;chlodziarki;;Poludnie;42;929;34351,06
372;hist;022004;BI;chlodnictwo;chlodziarki;;Sieci;94;929;56171,75
373;hist;022004;BI;chlodnictwo;chlodziarki;;Wschod;2;929;1739,58
374;hist;022004;BI;chlodnictwo;chlodziarki;;Zachod;13;929;11177,21
375;hist;022004;BI;chlodnictwo;chlodziarki;AVANS;Poludnie;9;929;7191,42
376;hist;022004;BI;chlodnictwo;chlodziarki;AVANS;Wschod;11;929;8922,92
377;hist;022004;BI;chlodnictwo;chlodziarki;AVANS;Zachod;18;929;14254,41
378;hist;022004;BI;chlodnictwo;chlodziarki;BRW-SA;Meblarze;6;929;5142,79
379;hist;022004;BI;chlodnictwo;chlodziarki;G7;Polnoc;15;929;11779,63
380;hist;022004;BI;chlodnictwo;chlodziarki;G7;Poludnie;49;929;38177,76
381;hist;022004;BI;chlodnictwo;chlodziarki;G7;Sieci;13;929;11429,69
382;hist;022004;BI;chlodnictwo;chlodziarki;G7;Zachod;23;929;19293,85
383;hist;022004;BI;chlodnictwo;chlodziarki;MEDIA MARKT;Sieci;8;929;6137,40
384;hist;022004;BI;chlodnictwo;chlodziarki;NEONET;Zachod;12;929;9684,67
385;hist;022004;BI;chlodnictwo;chlodziarki;PARTNER;Wschod;5;929;4017,32
386;hist;022004;BI;chlodnictwo;chlodziarki;PARTNER;Zachod;27;929;21898,14
387;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;;Meblarze;21;1093;14024,13
388;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;;Polnoc;6;1093;6022,62
389;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;;Poludnie;5;1093;4526,45
390;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;;Sieci;18;1093;14008,20
391;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;;Wschod;2;1093;2112,60
392;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;;Zachod;2;1093;1947,86
393;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;AVANS;Poludnie;3;1093;2666,37
394;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;AVANS;Wschod;3;1093;3044,61
395;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;AVANS;Zachod;1;1093;1014,87
396;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;G7;Poludnie;5;1093;4494,85
397;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;G7;Sieci;6;1093;6051,54
398;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;G7;Zachod;3;1093;2865,42
399;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;MEDIA MARKT;Sieci;2;1093;2020,52
400;hist;022004;BI;chlodnictwo;lodowki dwudrzwiowe;NEONET;Zachod;2;1093;1908,30
401;hist;022004;BI;chlodnictwo;lodowki kombi;;Meblarze;49;1291;43551,07
402;hist;022004;BI;chlodnictwo;lodowki kombi;;Others;13;1291;9762,50
403;hist;022004;BI;chlodnictwo;lodowki kombi;;Polnoc;15;1291;17280,02
404;hist;022004;BI;chlodnictwo;lodowki kombi;;Poludnie;84;1291;90159,53
405;hist;022004;BI;chlodnictwo;lodowki kombi;;Sieci;85;1291;87272,53
406;hist;022004;BI;chlodnictwo;lodowki kombi;;Zachod;13;1291;15357,48
407;hist;022004;BI;chlodnictwo;lodowki kombi;AVANS;Poludnie;8;1291;8499,97
408;hist;022004;BI;chlodnictwo;lodowki kombi;AVANS;Wschod;54;1291;60700,64
409;hist;022004;BI;chlodnictwo;lodowki kombi;AVANS;Zachod;16;1291;19200,17
410;hist;022004;BI;chlodnictwo;lodowki kombi;BRW-SA;Meblarze;7;1291;8586,99
411;hist;022004;BI;chlodnictwo;lodowki kombi;G7;Polnoc;40;1291;41900,32
412;hist;022004;BI;chlodnictwo;lodowki kombi;G7;Poludnie;118;1291;127397,17
413;hist;022004;BI;chlodnictwo;lodowki kombi;G7;Sieci;19;1291;19555,39
414;hist;022004;BI;chlodnictwo;lodowki kombi;G7;Zachod;24;1291;27737,36
415;hist;022004;BI;chlodnictwo;lodowki kombi;MEDIA MARKT;Sieci;10;1291;11783,43
416;hist;022004;BI;chlodnictwo;lodowki kombi;NEONET;Zachod;11;1291;12797,14
417;hist;022004;BI;chlodnictwo;lodowki kombi;PARTNER;Zachod;3;1291;2837,79
418;hist;022004;BI;chlodnictwo;zamrazarki;;Poludnie;2;980;1793,38
419;hist;022004;BI;chlodnictwo;zamrazarki;;Sieci;9;980;4759,84
420;hist;022004;BI;chlodnictwo;zamrazarki;AVANS;Zachod;1;980;837,00
421;hist;022004;BI;chlodnictwo;zamrazarki;BRW-SA;Meblarze;1;980;785,79
422;hist;022004;BI;chlodnictwo;zamrazarki;G7;Poludnie;4;980;3369,73
423;hist;022004;BI;chlodnictwo;zamrazarki;G7;Sieci;1;980;916,84
424;hist;022004;BI;chlodnictwo;zamrazarki;G7;Zachod;1;980;916,84
425;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;;Meblarze;22;1007;17672,85
426;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;;Polnoc;16;1007;14684,84
427;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;24;1007;20722,46
428;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;;Sieci;43;1007;35948,42
429;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;;Wschod;1;1007;866,72
430;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;;Zachod;10;1007;9309,51
431;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;8;1007;6882,19
432;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;7;1007;6058,20
433;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;3;1007;2686,20
434;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;BRW-SA;Meblarze;4;1007;3606,93
435;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;5;1007;4331,00
436;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;52;1007;43753,52
437;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;20;1007;18336,80
438;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Zachod;15;1007;13752,60
439;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;4;1007;3183,76
440;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;6;1007;5366,88
441;hist;022004;BI;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;50;1007;44331,00
442;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;;Meblarze;6;839;4520,67
443;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;;Polnoc;3;839;2329,59
444;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;8;839;5751,53
445;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;;Sieci;2;839;1544,66
446;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;;Zachod;5;839;3840,50
447;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Zachod;3;839;2238,21
448;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;21;839;15110,84
449;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Zachod;1;839;763,94
450;hist;022004;BI;mikrofalowki;mikrofalowki mechanicznie;NEONET;Zachod;3;839;2235,90
451;hist;022004;BI;okapy;okapy kominowe;;Meblarze;95;546;40537,55
452;hist;022004;BI;okapy;okapy kominowe;;Others;3;546;1612,49
453;hist;022004;BI;okapy;okapy kominowe;;Polnoc;179;546;96596,00
454;hist;022004;BI;okapy;okapy kominowe;;Poludnie;275;546;128570,32
455;hist;022004;BI;okapy;okapy kominowe;;Sieci;558;546;226714,02
456;hist;022004;BI;okapy;okapy kominowe;;Wschod;36;546;13924,80
457;hist;022004;BI;okapy;okapy kominowe;;Zachod;115;546;56763,40
458;hist;022004;BI;okapy;okapy kominowe;AVANS;Poludnie;12;546;4448,25
459;hist;022004;BI;okapy;okapy kominowe;AVANS;Wschod;118;546;61134,92
460;hist;022004;BI;okapy;okapy kominowe;AVANS;Zachod;95;546;44376,04
461;hist;022004;BI;okapy;okapy kominowe;BRW-SA;Meblarze;36;546;17947,28
462;hist;022004;BI;okapy;okapy kominowe;G7;Polnoc;101;546;46569,55
463;hist;022004;BI;okapy;okapy kominowe;G7;Poludnie;240;546;93605,70
464;hist;022004;BI;okapy;okapy kominowe;G7;Sieci;118;546;53361,98
465;hist;022004;BI;okapy;okapy kominowe;G7;Zachod;120;546;58054,14
466;hist;022004;BI;okapy;okapy kominowe;MEDIA MARKT;Sieci;39;546;18981,72
467;hist;022004;BI;okapy;okapy kominowe;NEONET;Zachod;117;546;57682,90
468;hist;022004;BI;okapy;okapy kominowe;PARTNER;Wschod;43;546;22571,74
469;hist;022004;BI;okapy;okapy kominowe;PARTNER;Zachod;300;546;159668,75
470;hist;022004;BI;okapy;okapy meblowe;;Meblarze;2;171;294,86
471;hist;022004;BI;okapy;okapy meblowe;;Others;1;171;161,03
472;hist;022004;BI;okapy;okapy meblowe;;Polnoc;13;171;2068,90
473;hist;022004;BI;okapy;okapy meblowe;;Poludnie;13;171;1900,95
474;hist;022004;BI;okapy;okapy meblowe;;Sieci;13;171;1947,77
475;hist;022004;BI;okapy;okapy meblowe;;Zachod;3;171;476,97
476;hist;022004;BI;okapy;okapy meblowe;AVANS;Poludnie;1;171;107,13
477;hist;022004;BI;okapy;okapy meblowe;AVANS;Wschod;7;171;1078,89
478;hist;022004;BI;okapy;okapy meblowe;AVANS;Zachod;3;171;464,10
479;hist;022004;BI;okapy;okapy meblowe;G7;Polnoc;2;171;299,32
480;hist;022004;BI;okapy;okapy meblowe;G7;Poludnie;23;171;3215,48
481;hist;022004;BI;okapy;okapy meblowe;G7;Zachod;3;171;475,23
482;hist;022004;BI;okapy;okapy meblowe;MEDIA MARKT;Sieci;2;171;282,01
483;hist;022004;BI;okapy;okapy meblowe;NEONET;Zachod;2;171;309,08
484;hist;022004;BI;okapy;okapy meblowe;PARTNER;Zachod;2;171;276,81
485;hist;022004;BI;okapy;okapy teleskopowe;;Meblarze;28;332;8016,20
486;hist;022004;BI;okapy;okapy teleskopowe;;Polnoc;101;332;30759,99
487;hist;022004;BI;okapy;okapy teleskopowe;;Poludnie;159;332;46793,14
488;hist;022004;BI;okapy;okapy teleskopowe;;Sieci;383;332;104653,02
489;hist;022004;BI;okapy;okapy teleskopowe;;Zachod;67;332;20487,24
490;hist;022004;BI;okapy;okapy teleskopowe;AVANS;Poludnie;10;332;2980,70
491;hist;022004;BI;okapy;okapy teleskopowe;AVANS;Wschod;118;332;34373,48
492;hist;022004;BI;okapy;okapy teleskopowe;AVANS;Zachod;38;332;11001,91
493;hist;022004;BI;okapy;okapy teleskopowe;BRW-SA;Meblarze;10;332;2827,95
494;hist;022004;BI;okapy;okapy teleskopowe;G7;Polnoc;55;332;15729,96
495;hist;022004;BI;okapy;okapy teleskopowe;G7;Poludnie;176;332;50858,72
496;hist;022004;BI;okapy;okapy teleskopowe;G7;Sieci;72;332;21310,98
497;hist;022004;BI;okapy;okapy teleskopowe;G7;Zachod;38;332;11347,32
498;hist;022004;BI;okapy;okapy teleskopowe;MEDIA MARKT;Sieci;21;332;6620,67
499;hist;022004;BI;okapy;okapy teleskopowe;NEONET;Zachod;45;332;13317,94
500;hist;022004;BI;okapy;okapy teleskopowe;PARTNER;Wschod;15;332;4385,90
501;hist;022004;BI;okapy;okapy teleskopowe;PARTNER;Zachod;235;332;68916,80
502;hist;022004;BI;okapy;okapy uniwersalne;;Meblarze;88;166;11861,31
503;hist;022004;BI;okapy;okapy uniwersalne;;Others;12;166;979,57
504;hist;022004;BI;okapy;okapy uniwersalne;;Polnoc;826;166;109884,71
505;hist;022004;BI;okapy;okapy uniwersalne;;Poludnie;597;166;84558,77
506;hist;022004;BI;okapy;okapy uniwersalne;;Sieci;1083;166;153053,62
507;hist;022004;BI;okapy;okapy uniwersalne;;Wschod;22;166;3307,60
508;hist;022004;BI;okapy;okapy uniwersalne;;Zachod;130;166;20418,23
509;hist;022004;BI;okapy;okapy uniwersalne;AVANS;Poludnie;65;166;8310,90
510;hist;022004;BI;okapy;okapy uniwersalne;AVANS;Wschod;432;166;61928,18
511;hist;022004;BI;okapy;okapy uniwersalne;AVANS;Zachod;381;166;49322,42
512;hist;022004;BI;okapy;okapy uniwersalne;BRW-SA;Meblarze;43;166;6347,20
513;hist;022004;BI;okapy;okapy uniwersalne;G7;Polnoc;188;166;26159,92
514;hist;022004;BI;okapy;okapy uniwersalne;G7;Poludnie;270;166;40026,30
515;hist;022004;BI;okapy;okapy uniwersalne;G7;Sieci;182;166;23475,36
516;hist;022004;BI;okapy;okapy uniwersalne;NEONET;Zachod;245;166;36735,47
517;hist;022004;BI;okapy;okapy uniwersalne;PARTNER;Wschod;50;166;8113,75
518;hist;022004;BI;okapy;okapy uniwersalne;PARTNER;Zachod;470;166;71101,40
519;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Meblarze;60;1605;92990,81
520;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Others;5;1605;4605,04
521;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Polnoc;219;1605;331511,64
522;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Poludnie;452;1605;583595,95
523;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Sieci;726;1605;962317,42
524;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Wschod;39;1605;52461,52
525;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;;Zachod;163;1605;216546,84
526;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Poludnie;31;1605;38455,59
527;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Wschod;305;1605;422324,79
528;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Zachod;175;1605;222001,33
529;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;BRW-SA;Meblarze;22;1605;34932,53
530;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Polnoc;66;1605;87967,37
531;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Poludnie;286;1605;400956,20
532;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Sieci;195;1605;246790,88
533;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Zachod;53;1605;74899,11
534;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA MARKT;Sieci;152;1605;226432,70
535;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;NEONET;Zachod;104;1605;142829,87
536;hist;022004;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Zachod;192;1605;277182,36
537;hist;022004;BI;sprzet grzejny;piekarniki;;Meblarze;31;1273;34778,09
538;hist;022004;BI;sprzet grzejny;piekarniki;;Others;6;1273;4453,01
539;hist;022004;BI;sprzet grzejny;piekarniki;;Polnoc;35;1273;38961,72
540;hist;022004;BI;sprzet grzejny;piekarniki;;Poludnie;99;1273;95441,09
541;hist;022004;BI;sprzet grzejny;piekarniki;;Sieci;331;1273;322155,90
542;hist;022004;BI;sprzet grzejny;piekarniki;;Wschod;11;1273;10621,77
543;hist;022004;BI;sprzet grzejny;piekarniki;;Zachod;33;1273;37922,95
544;hist;022004;BI;sprzet grzejny;piekarniki;AVANS;Poludnie;4;1273;4257,49
545;hist;022004;BI;sprzet grzejny;piekarniki;AVANS;Wschod;62;1273;68850,60
546;hist;022004;BI;sprzet grzejny;piekarniki;AVANS;Zachod;37;1273;41200,94
547;hist;022004;BI;sprzet grzejny;piekarniki;BRW-SA;Meblarze;11;1273;8721,39
548;hist;022004;BI;sprzet grzejny;piekarniki;G7;Polnoc;30;1273;34418,20
549;hist;022004;BI;sprzet grzejny;piekarniki;G7;Poludnie;49;1273;45325,15
550;hist;022004;BI;sprzet grzejny;piekarniki;G7;Sieci;22;1273;24418,80
551;hist;022004;BI;sprzet grzejny;piekarniki;G7;Zachod;13;1273;14990,03
552;hist;022004;BI;sprzet grzejny;piekarniki;MEDIA MARKT;Sieci;115;1273;104960,85
553;hist;022004;BI;sprzet grzejny;piekarniki;NEONET;Zachod;27;1273;28937,27
554;hist;022004;BI;sprzet grzejny;piekarniki;PARTNER;Wschod;23;1273;25223,81
555;hist;022004;BI;sprzet grzejny;piekarniki;PARTNER;Zachod;45;1273;45321,39
556;hist;022004;BI;sprzet grzejny;plyty grzejne;;Meblarze;67;694;46346,07
557;hist;022004;BI;sprzet grzejny;plyty grzejne;;Others;16;694;4030,73
558;hist;022004;BI;sprzet grzejny;plyty grzejne;;Poludnie;208;694;127374,62
559;hist;022004;BI;sprzet grzejny;plyty grzejne;;Sieci;596;694;306725,42
560;hist;022004;BI;sprzet grzejny;plyty grzejne;;Wschod;24;694;12148,57
561;hist;022004;BI;sprzet grzejny;plyty grzejne;AVANS;Poludnie;6;694;3343,29
562;hist;022004;BI;sprzet grzejny;plyty grzejne;AVANS;Wschod;110;694;59945,56
563;hist;022004;BI;sprzet grzejny;plyty grzejne;AVANS;Zachod;92;694;50337,28
564;hist;022004;BI;sprzet grzejny;plyty grzejne;BRW-SA;Meblarze;19;694;12850,07
565;hist;022004;BI;sprzet grzejny;plyty grzejne;G7;Poludnie;151;694;81882,24
566;hist;022004;BI;sprzet grzejny;plyty grzejne;G7;Sieci;78;694;54053,14
567;hist;022004;BI;sprzet grzejny;plyty grzejne;G7;Zachod;74;694;49258,18
568;hist;022004;BI;sprzet grzejny;plyty grzejne;MEDIA MARKT;Sieci;131;694;75724,07
569;hist;022004;BI;sprzet grzejny;plyty grzejne;NEONET;Zachod;91;694;58352,20
570;hist;022004;BI;sprzet grzejny;plyty grzejne;PARTNER;Wschod;40;694;25541,70
571;hist;022004;BI;zmywarki;zmywarki 45;;Meblarze;7;1525;9350,07
572;hist;022004;BI;zmywarki;zmywarki 45;;Polnoc;4;1525;5579,24
573;hist;022004;BI;zmywarki;zmywarki 45;;Poludnie;45;1525;57334,25
574;hist;022004;BI;zmywarki;zmywarki 45;;Sieci;64;1525;76263,96
575;hist;022004;BI;zmywarki;zmywarki 45;;Zachod;18;1525;22355,74
576;hist;022004;BI;zmywarki;zmywarki 45;AVANS;Poludnie;3;1525;3192,23
577;hist;022004;BI;zmywarki;zmywarki 45;AVANS;Wschod;8;1525;10855,26
578;hist;022004;BI;zmywarki;zmywarki 45;AVANS;Zachod;7;1525;9463,60
579;hist;022004;BI;zmywarki;zmywarki 45;BRW-SA;Meblarze;3;1525;4169,46
580;hist;022004;BI;zmywarki;zmywarki 45;G7;Polnoc;6;1525;7702,68
581;hist;022004;BI;zmywarki;zmywarki 45;G7;Poludnie;18;1525;23347,84
582;hist;022004;BI;zmywarki;zmywarki 45;G7;Zachod;16;1525;23124,92
583;hist;022004;BI;zmywarki;zmywarki 45;MEDIA MARKT;Sieci;5;1525;7325,77
584;hist;022004;BI;zmywarki;zmywarki 45;NEONET;Zachod;3;1525;3847,05
585;hist;022004;BI;zmywarki;zmywarki 45;PARTNER;Wschod;1;1525;1379,60
586;hist;022004;BI;zmywarki;zmywarki 45;PARTNER;Zachod;25;1525;30978,53
587;hist;022004;BI;zmywarki;zmywarki 60;;Meblarze;11;1666;11604,42
588;hist;022004;BI;zmywarki;zmywarki 60;;Others;3;1666;3403,20
589;hist;022004;BI;zmywarki;zmywarki 60;;Polnoc;14;1666;17371,03
590;hist;022004;BI;zmywarki;zmywarki 60;;Poludnie;43;1666;59615,00
591;hist;022004;BI;zmywarki;zmywarki 60;;Sieci;47;1666;60862,47
592;hist;022004;BI;zmywarki;zmywarki 60;;Wschod;1;1666;1143,35
593;hist;022004;BI;zmywarki;zmywarki 60;;Zachod;9;1666;12992,40
594;hist;022004;BI;zmywarki;zmywarki 60;AVANS;Poludnie;1;1666;1033,67
595;hist;022004;BI;zmywarki;zmywarki 60;AVANS;Wschod;15;1666;20511,17
596;hist;022004;BI;zmywarki;zmywarki 60;AVANS;Zachod;16;1666;24331,92
597;hist;022004;BI;zmywarki;zmywarki 60;BRW-SA;Meblarze;2;1666;1667,80
598;hist;022004;BI;zmywarki;zmywarki 60;G7;Polnoc;12;1666;16288,66
599;hist;022004;BI;zmywarki;zmywarki 60;G7;Poludnie;43;1666;53365,41
600;hist;022004;BI;zmywarki;zmywarki 60;G7;Sieci;12;1666;19550,18
601;hist;022004;BI;zmywarki;zmywarki 60;G7;Zachod;5;1666;7444,37
602;hist;022004;BI;zmywarki;zmywarki 60;MEDIA MARKT;Sieci;1;1666;1142,17
603;hist;022004;BI;zmywarki;zmywarki 60;NEONET;Zachod;11;1666;16949,74
604;hist;022004;BI;zmywarki;zmywarki 60;PARTNER;Zachod;33;1666;43184,18
